,     Refresh     ,Unnamed: 1,Last Update : 2021-05-21 20:01:59,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,0,,,,,,,,,,,,,,,
1,Time Series (Company),,,,,,,,,,,,,,,
2,Frequency,Ascending,D,0,,,,,,,,,,,,
3,Period(From),Korean,20160520,0,,,,,,,,,,,,
4,Period(To),,CPD [20210521],0,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,
6,Code,A069500,A232080,A143850,A195930,A238720,A192090,A148070,A136340,A182490,A132030,A130680,A114800,A138230,A139660,A130730
7,Name,KODEX 200,TIGER 코스닥150,TIGER 미국S&P500선물(H),TIGER 유로스탁스50(합성 H),KINDEX 일본Nikkei225(H),TIGER 차이나CSI300,KOSEF 국고채10년,KBSTAR 중기우량회사채,TIGER 단기선진하이일드(합성 H),KODEX 골드선물(H),TIGER 원유선물Enhanced(H),KODEX 인버스,KOSEF 미국달러선물,KOSEF 미국달러선물인버스,KOSEF 단기자금
8,Item Code,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100
9,Unit,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares
10,Base Date,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,D A T E,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가
986,2020-05-11 00:00:00,25475,10695,34135,9825,13400,9075,126155,104870,10870,12040,1540,6880,12985,9900,101485
987,2020-05-12 00:00:00,25295,10640,33745,9660,13350,9135,126445,104965,10830,12015,1500,6920,13035,9850,101500
988,2020-05-13 00:00:00,25585,10765,33285,9590,13295,9085,126835,105060,10925,12035,1485,6845,13025,9850,101505
989,2020-05-14 00:00:00,25315,10730,32560,9390,13075,8930,126975,105005,10765,12140,1465,6920,13050,9790,101525
990,2020-05-15 00:00:00,25375,10750,33115,9415,13150,8975,126950,105020,10785,12325,1550,6895,13100,9810,101525
991,2020-05-18 00:00:00,25540,10640,33540,9470,13170,9050,126845,104975,10775,12505,1620,6845,13115,9785,101535
992,2020-05-19 00:00:00,26200,10720,34355,9860,13375,9220,126910,105020,10845,12260,1695,6670,13020,9855,101545
993,2020-05-20 00:00:00,26260,10900,34055,9790,13500,9055,127095,105020,10910,12365,1685,6655,13090,9815,101545
994,2020-05-21 00:00:00,26375,10990,34235,9860,13505,8930,127410,105070,10915,12300,1755,6635,13085,9800,101550
995,2020-05-22 00:00:00,25930,10865,33905,9755,13400,8730,127310,105035,10930,12260,1685,6750,13165,9765,101560
996,2020-05-25 00:00:00,26255,11045,34475,9890,13550,8710,127705,105105,10975,12240,1740,6650,13230,9715,101560
997,2020-05-26 00:00:00,26730,11170,35025,10280,13980,8825,127535,105125,11030,12275,1775,6535,13125,9765,101565
998,2020-05-27 00:00:00,26745,11095,35025,10200,14020,8650,127395,105070,11070,12055,1755,6530,13135,9780,101580
999,2020-05-28 00:00:00,26825,10815,35475,10440,14370,8740,127450,105225,11150,12140,1680,6510,13190,9745,101610
1000,2020-05-29 00:00:00,26775,10960,35215,10450,14400,8735,127130,105190,11155,12140,1715,6510,13170,9755,101635
1001,2020-06-01 00:00:00,27305,11445,35430,10430,14530,9020,126990,105140,11150,12320,1800,6390,13045,9840,101635
1002,2020-06-02 00:00:00,27590,11595,35450,10600,14700,9030,127000,105075,11200,12255,1815,6320,13035,9855,101640
1003,2020-06-03 00:00:00,28600,11525,35960,10905,14780,9035,126675,105055,11280,12120,1905,6095,12950,9920,101640
1004,2020-06-04 00:00:00,28635,11600,36205,11265,14940,8955,126555,105030,11360,11950,1855,6080,12955,9910,101635
1005,2020-06-05 00:00:00,29115,11755,36470,11235,15040,9045,126340,105035,11375,12020,1905,5980,12850,9975,101645
1006,2020-06-08 00:00:00,29075,11830,37145,11385,15100,9085,126330,104495,11465,11910,1990,5995,12810,10025,101640
1007,2020-06-09 00:00:00,29090,11825,37525,11355,15045,9100,126870,104610,11455,11925,1935,5995,12745,10080,101635
1008,2020-06-10 00:00:00,29180,11965,37405,11210,15075,9020,126890,104660,11410,12100,1915,5970,12670,10135,101645
1009,2020-06-11 00:00:00,28700,11945,36520,10885,14750,9030,127045,104710,11375,12190,1900,6070,12730,10075,101645
1010,2020-06-12 00:00:00,28115,11740,35330,10500,14645,8950,127040,104685,11220,12190,1790,6185,12815,10005,101630
1011,2020-06-15 00:00:00,26700,10990,34215,10265,14115,8830,126720,104605,11250,12090,1750,6500,12940,9925,101635
1012,2020-06-16 00:00:00,28340,11745,36180,10790,14680,8950,126910,104650,11255,12125,1885,6115,12850,9990,101640
1013,2020-06-17 00:00:00,28260,11680,36460,10925,14670,9000,126800,104610,11415,12175,1910,6115,12920,9940,101635
1014,2020-06-18 00:00:00,28180,11650,36165,10890,14595,9080,127215,104700,11405,12165,1895,6140,12860,9990,101635
1015,2020-06-19 00:00:00,28280,11710,36270,10970,14695,9230,127185,104735,11365,12200,1950,6125,12880,9975,101640
1016,2020-06-22 00:00:00,28080,11935,35780,10910,14730,9230,127090,104660,11335,12375,1950,6150,12935,9925,101635
1017,2020-06-23 00:00:00,28155,11970,36320,10940,14735,9195,127090,104735,11335,12380,1995,6145,12870,9975,101645
1018,2020-06-24 00:00:00,28615,12020,36300,11050,14775,9240,127335,104775,11310,12520,1995,6035,12775,10050,101645
1019,2020-06-25 00:00:00,27895,11875,35375,10780,14620,9180,127475,104800,11320,12450,1885,6200,12820,10015,101650
1020,2020-06-26 00:00:00,28285,11940,35720,10900,14660,9175,127745,104825,11285,12410,1935,6110,12775,10040,101650
1021,2020-06-29 00:00:00,27830,11630,35115,10725,14435,9060,127355,104745,11240,12525,1885,6220,12760,10060,101645
1022,2020-06-30 00:00:00,28070,11700,35435,10835,14580,9150,127320,104765,11180,12530,1950,6160,12805,10025,101655
1023,2020-07-01 00:00:00,28085,11480,35870,10830,14540,9370,126910,104765,11200,12635,1950,6160,12815,10020,101660
1024,2020-07-02 00:00:00,28440,11720,36275,11010,14535,9665,127270,104830,11260,12450,1975,6085,12775,10045,101675
1025,2020-07-03 00:00:00,28675,11875,36580,11145,14600,9855,127220,104845,11300,12515,1990,6025,12760,10040,101675
1026,2020-07-06 00:00:00,29115,11970,36880,11310,14820,10535,126970,104730,11275,12510,2000,5925,12725,10080,101690
1027,2020-07-07 00:00:00,28765,12005,36800,11250,14785,10800,127185,104825,11290,12580,1980,6005,12730,10080,101690
1028,2020-07-08 00:00:00,28680,12100,36465,11135,14735,10805,127275,104845,11300,12670,1995,6020,12725,10085,101690
1029,2020-07-09 00:00:00,28815,12180,36745,11150,14750,11035,127170,104855,11285,12770,2015,5985,12730,10080,101705
1030,2020-07-10 00:00:00,28535,12200,36300,10980,14645,10980,127155,104870,11250,12635,1935,6055,12820,10010,101705
1031,2020-07-13 00:00:00,29080,12290,37270,11220,14890,11130,126975,104775,11260,12705,1990,5935,12780,10045,101700
1032,2020-07-14 00:00:00,29035,12230,36820,11120,14830,10980,126950,104820,11255,12645,1960,5940,12835,9995,101700
1033,2020-07-15 00:00:00,29325,12260,37435,11320,14995,11050,126975,104830,11250,12680,2005,5880,12775,10040,101705
1034,2020-07-16 00:00:00,29005,12140,37360,11260,14960,10535,127325,104905,11325,12675,2020,5950,12830,10000,101710
1035,2020-07-17 00:00:00,29225,12295,37375,11285,14795,10560,127695,104965,11365,12595,2020,5895,12825,10000,101710
1036,2020-07-20 00:00:00,29155,12280,37325,11315,14840,10830,127890,104995,11390,12655,2000,5910,12795,10020,101715
1037,2020-07-21 00:00:00,29580,12440,38050,11430,14950,10785,127740,104960,11430,12715,2025,5825,12740,10065,101725
1038,2020-07-22 00:00:00,29470,12495,37900,11445,14860,10905,127850,104980,11425,13015,2055,5845,12705,10085,101720
1039,2020-07-23 00:00:00,29295,12680,38150,11470,14820,10800,128165,105015,11450,13125,2070,5885,12745,10065,101730
1040,2020-07-24 00:00:00,29135,12555,37525,11250,14915,10400,128290,105015,11535,13215,2025,5920,12795,10035,101735
1041,2020-07-27 00:00:00,29415,12650,37475,11150,14880,10300,128295,104970,11505,13505,2030,5855,12740,10075,101735
1042,2020-07-28 00:00:00,30030,12840,37710,11155,14845,10500,128110,105015,11495,13540,2045,5735,12715,10065,101740
1043,2020-07-29 00:00:00,30185,12815,37470,11120,14700,10650,128315,105025,11465,13610,2030,5700,12705,10100,101755
1044,2020-07-30 00:00:00,30170,12790,37815,11125,14640,10690,128550,105085,11490,13635,2030,5695,12690,10090,101760
1045,2020-07-31 00:00:00,29930,12780,37940,10895,14265,10710,128505,105150,11510,13750,1995,5740,12685,10120,101760
1046,2020-08-03 00:00:00,29930,13030,38000,10800,14580,10875,128315,105110,11590,13765,1975,5745,12710,10090,101760
1047,2020-08-04 00:00:00,30290,13150,38350,10995,14825,10995,128350,105155,11630,13750,2010,5675,12705,10090,101760
1048,2020-08-05 00:00:00,30620,13440,38525,11060,14805,10930,128545,105200,11630,14100,2045,5610,12665,10135,101765
1049,2020-08-06 00:00:00,31105,13600,38695,11035,14720,10860,128360,105160,11650,14245,2080,5525,12595,10180,101770
1050,2020-08-07 00:00:00,31235,13705,38850,10925,14560,10780,128250,105150,11655,14300,2060,5495,12610,10175,101770
1051,2020-08-10 00:00:00,31700,13750,39050,11025,14610,10805,127900,105070,11615,14110,2050,5415,12625,10160,101765
1052,2020-08-11 00:00:00,32100,13695,39165,11100,14860,10845,127980,105130,11615,13835,2060,5345,12615,10165,101765
1053,2020-08-12 00:00:00,32275,13400,38945,11160,14900,10565,127790,105195,11625,13175,2055,5320,12615,10190,101775
1054,2020-08-13 00:00:00,32260,13670,39195,11290,15190,10615,127825,105260,11610,13400,2070,5320,12600,10180,101765
1055,2020-08-14 00:00:00,31920,13250,39345,11215,15150,10660,127535,105235,11585,13510,2070,5375,12615,10155,101765
1056,2020-08-18 00:00:00,31260,12810,39360,11070,15100,10890,127925,105260,11555,13870,2075,5490,12615,10160,101765
1057,2020-08-19 00:00:00,31370,13095,39485,11165,15090,10890,128085,105310,11555,13795,2085,5465,12580,10195,101775
1058,2020-08-20 00:00:00,30160,12640,39065,11060,14965,10695,127725,105325,11550,13495,2075,5685,12640,10130,101765
1059,2020-08-21 00:00:00,30615,12715,39430,11060,14920,10865,127435,105190,11560,13450,2080,5590,12635,10165,101765
1060,2020-08-24 00:00:00,30955,13080,39630,11050,15035,10955,127640,105335,11560,13395,2075,5530,12660,10125,101760
1061,2020-08-25 00:00:00,31360,13365,40115,11205,15240,10995,127590,105335,11575,13375,2085,5455,12620,10155,101775
1062,2020-08-26 00:00:00,31365,13375,40085,11150,15270,10905,127440,105275,11600,13285,2100,5455,12640,10145,101760
1063,2020-08-27 00:00:00,31085,13310,40445,11300,15220,10900,127205,105240,11600,13435,2105,5505,12620,10140,101760
1064,2020-08-28 00:00:00,31250,13400,40830,11290,14935,11150,126495,105140,11605,13450,2090,5475,12610,10165,101760
1065,2020-08-31 00:00:00,30745,13525,40930,11230,15160,11245,126305,105050,11700,13600,2110,5565,12650,10140,101760
1066,2020-09-01 00:00:00,30985,13545,40805,11100,15175,11205,125580,104930,11720,13750,2090,5520,12595,10175,101765
1067,2020-09-02 00:00:00,31145,13840,41220,11125,15250,11300,126060,105095,11700,13590,2115,5490,12620,10145,101765
1068,2020-09-03 00:00:00,31615,13920,41615,11260,15350,11235,126230,105095,11705,13380,2065,5405,12635,10130,101770
1069,2020-09-04 00:00:00,31175,13675,40130,11185,15145,11065,126205,105020,11730,13400,2055,5480,12665,10120,101760
1070,2020-09-07 00:00:00,31315,13880,39520,11020,15140,10970,125820,104905,11705,13355,1995,5455,12650,10135,101750
1071,2020-09-08 00:00:00,31715,13930,40100,11225,15140,10970,125840,104570,11685,13370,1990,5385,12630,10150,101765
1072,2020-09-09 00:00:00,31325,13690,38775,11000,14980,10740,126245,104675,11555,13345,1895,5445,12655,10130,101760
1073,2020-09-10 00:00:00,31625,13850,39660,11165,15200,10685,126300,104690,11635,13460,1945,5390,12610,10155,101765
1074,2020-09-11 00:00:00,31605,13850,39180,11170,15250,10765,126190,104640,11640,13450,1920,5400,12635,10130,101765
1075,2020-09-14 00:00:00,32030,13930,39315,11215,15320,10840,126340,104670,11680,13460,1920,5320,12600,10170,101760
1076,2020-09-15 00:00:00,32280,14090,39545,11130,15300,10950,126435,104700,11645,13625,1920,5285,12550,10185,101765
1077,2020-09-16 00:00:00,32190,14070,39665,11130,15275,10810,126660,104705,11625,13555,1980,5300,12520,10235,101760
1078,2020-09-17 00:00:00,31715,13875,38675,11135,15200,10745,126445,104695,11695,13440,1965,5380,12500,10240,101765
1079,2020-09-18 00:00:00,31820,14025,39155,11070,15295,11000,126505,104680,11645,13505,2025,5355,12365,10360,101760
1080,2020-09-21 00:00:00,31550,13670,38490,10995,15275,10850,126520,104685,11625,13505,2005,5405,12340,10390,101755
1081,2020-09-22 00:00:00,30815,13180,38070,10740,15315,10725,126780,104790,11570,13160,1945,5540,12415,10300,101760
1082,2020-09-23 00:00:00,30930,13250,38535,10755,15185,10720,127165,104785,11515,12950,1935,5510,12375,10335,101765
1083,2020-09-24 00:00:00,30215,12590,37545,10625,15165,10555,127200,104875,11490,12810,1945,5635,12460,10235,101765
1084,2020-09-25 00:00:00,30350,12580,37865,10645,15240,10570,127225,104850,11520,12910,1980,5610,12490,10265,101765
1085,2020-09-28 00:00:00,30795,13095,38675,10765,15315,10585,127480,104965,11540,12845,1960,5520,12500,10255,101770
1086,2020-09-29 00:00:00,31085,13255,39140,10865,15545,10635,127360,105000,11565,12995,1970,5485,12460,10285,101780
1087,2020-10-05 00:00:00,31425,13380,39190,10820,15220,10690,126920,104920,11610,13070,1895,5415,12390,10340,101775
1088,2020-10-06 00:00:00,31495,13355,39610,10840,15375,10725,126485,104870,11545,13190,1950,5400,12365,10360,101770
1089,2020-10-07 00:00:00,31800,13450,39280,10835,15380,10660,126345,104885,11700,13040,1965,5350,12340,10385,101785
1090,2020-10-08 00:00:00,31810,13430,39965,10865,15515,10790,126200,104900,11670,13035,1965,5340,12285,10430,101800
1091,2020-10-12 00:00:00,31940,13490,40610,11025,15525,11005,126160,104840,11700,13320,1960,5330,12220,10470,101800
1092,2020-10-13 00:00:00,31965,13365,41140,11080,15500,11045,126315,104910,11715,13245,1960,5325,12215,10480,101795
1093,2020-10-14 00:00:00,31650,13155,40920,11040,15520,11010,126550,104980,11700,13085,1945,5380,12210,10475,101810
1094,2020-10-15 00:00:00,31415,12870,40425,10950,15445,11005,126970,105000,11720,13110,1975,5415,12170,10525,101825
1095,2020-10-16 00:00:00,31230,12750,40520,10805,15420,10965,126915,104975,11670,13135,1955,5450,12205,10485,101825
1096,2020-10-19 00:00:00,31300,12605,40635,10935,15465,10970,127330,105000,11665,13190,1965,5435,12155,10525,101820
1097,2020-10-20 00:00:00,31520,12680,40080,10820,15510,10980,127175,105000,11660,13120,1965,5390,12130,10555,101825
1098,2020-10-21 00:00:00,31620,12805,40285,10855,15570,10945,126575,104945,11645,13230,1975,5380,12050,10615,101830
1099,2020-10-22 00:00:00,31405,12430,39815,10660,15460,10935,126735,104940,11645,13205,1930,5415,12060,10605,101835
1100,2020-10-23 00:00:00,31520,12345,40080,10665,15415,10845,126865,105015,11635,13125,1940,5400,12065,10605,101840
1101,2020-10-26 00:00:00,31460,11920,39940,10675,15485,10680,126995,105045,11680,13080,1885,5410,12005,10645,101835
1102,2020-10-27 00:00:00,31190,12050,39705,10495,15460,10695,126815,105050,11675,13170,1885,5455,11980,10685,101840
1103,2020-10-28 00:00:00,31355,12420,39255,10265,15270,10810,126780,105040,11620,13165,1885,5420,12040,10640,101835
1104,2020-10-29 00:00:00,30980,12635,38570,10095,15370,10885,126575,105060,11560,12975,1845,5480,12045,10630,101845
1105,2020-10-30 00:00:00,30140,12165,37705,9925,15135,10685,126345,105040,11550,12870,1765,5630,12065,10600,101845
1106,2020-11-02 00:00:00,30600,12355,38085,9960,15230,10855,125740,104950,11620,12975,1745,5545,12070,10605,101850
1107,2020-11-03 00:00:00,31210,12610,38655,10275,15230,10875,125730,104945,11635,13035,1835,5435,12075,10600,101850
1108,2020-11-04 00:00:00,31405,12860,39430,10425,15555,10945,126100,104995,11645,13100,1900,5400,12110,10655,101865
1109,2020-11-05 00:00:00,32095,13070,40285,10675,15755,11270,126510,105070,11750,13150,1890,5280,12015,10655,101860
1110,2020-11-06 00:00:00,32175,12845,40510,10740,15900,11060,126205,105000,11750,13350,1865,5260,11930,10720,101860
1111,2020-11-09 00:00:00,32580,13015,41385,10935,16265,11420,126100,105020,11750,13495,1895,5200,11850,10790,101860
1112,2020-11-10 00:00:00,32575,12760,41000,11385,16270,11190,125500,104990,11880,12945,1925,5200,11870,10780,101875
1113,2020-11-11 00:00:00,33100,12835,41350,11515,16590,11070,125195,104995,11900,12935,1990,5115,11815,10820,101875
1114,2020-11-12 00:00:00,32940,12800,41250,11575,16710,11025,125300,105060,11880,12840,1970,5135,11865,10780,101865
1115,2020-11-13 00:00:00,33285,12830,41180,11515,16620,10830,125500,105025,11835,12920,1955,5080,11875,10770,101870
1116,2020-11-16 00:00:00,33995,12970,42090,11590,16940,11005,125515,105100,11865,12985,1955,4970,11795,10840,101875
1117,2020-11-17 00:00:00,33985,12815,41985,11650,17085,10930,125550,105140,11850,12965,1980,4975,11775,10855,101885
1118,2020-11-18 00:00:00,33950,13000,41755,11615,16755,11040,125820,105185,11895,12905,1965,4980,11750,10880,101875
1119,2020-11-19 00:00:00,33995,13190,41515,11595,16685,11150,125800,105215,11910,12795,1970,4975,11870,10780,101885
1120,2020-11-20 00:00:00,34030,13345,41435,11595,16725,11220,125780,105175,11925,12835,1970,4970,11855,10790,101875
1121,2020-11-23 00:00:00,34810,13390,41490,11700,16765,11385,126055,105265,11885,12885,1995,4850,11815,10825,101880
1122,2020-11-24 00:00:00,35000,13250,41920,11695,17105,11255,125810,105210,11920,12550,2015,4825,11830,10810,101870
1123,2020-11-25 00:00:00,34795,13245,42320,11800,17280,11120,125560,105245,11965,12410,2065,4865,11800,10840,101865
1124,2020-11-26 00:00:00,35140,13475,42335,11790,17390,11115,125320,105225,11940,12445,2090,4810,11750,10870,101865
1125,2020-11-27 00:00:00,35220,13665,42250,11800,17430,11180,125400,105260,11910,12435,2060,4795,11740,10880,101865
1126,2020-11-30 00:00:00,34685,13630,42005,11985,17300,11195,125275,105280,11895,12185,2050,4875,11775,10860,101865
1127,2020-12-01 00:00:00,35235,13755,42535,11805,17580,11455,125400,105315,11935,12270,2055,4795,11770,10860,101865
1128,2020-12-02 00:00:00,35850,13935,42520,11815,17600,11495,125120,105325,11990,12450,2030,4710,11710,10920,101865
1129,2020-12-03 00:00:00,36105,14155,42670,11875,17605,11275,125100,105340,11965,12615,2060,4675,11665,10955,101870
1130,2020-12-04 00:00:00,36750,14435,42730,11810,17565,11265,125300,105345,11975,12650,2085,4595,11510,11095,101875
1131,2020-12-07 00:00:00,36950,14945,42895,11880,17440,11225,125400,105370,11985,12645,2085,4570,11515,11095,101880
1132,2020-12-08 00:00:00,36360,14380,42830,11875,17235,11210,125535,104990,12000,12830,2060,4645,11545,11070,101880
1133,2020-12-09 00:00:00,37200,14485,43185,11885,17545,11165,125300,105010,12045,12800,2060,4540,11535,11085,101885
1134,2020-12-10 00:00:00,36905,14675,42715,11840,17535,11005,125400,105030,12055,12625,2070,4575,11570,11050,101900
1135,2020-12-11 00:00:00,37225,14790,42625,11800,17480,10915,125385,105020,11955,12600,2125,4530,11595,11025,101895
1136,2020-12-14 00:00:00,37080,14825,42785,11800,17545,11090,125335,105000,12035,12590,2130,4550,11610,11010,101890
1137,2020-12-15 00:00:00,37080,14825,42505,11750,17440,11080,125290,105020,12000,12635,2120,4550,11615,10995,101890
1138,2020-12-16 00:00:00,37235,14965,42960,11885,17575,11150,125140,104965,11995,12755,2150,4530,11635,10985,101890
1139,2020-12-17 00:00:00,37200,15035,43200,11940,17485,11270,124605,104960,12020,12855,2195,4535,11630,10990,101910
1140,2020-12-18 00:00:00,37150,15075,43220,11940,17525,11290,124920,104945,12050,12930,2185,4540,11690,10930,101910
1141,2020-12-21 00:00:00,37195,15320,43220,11765,17495,11400,125255,105030,12070,13100,2170,4540,11725,10900,101895
1142,2020-12-22 00:00:00,36590,14865,42790,11575,17380,11215,125440,105105,12025,12900,2115,4615,11760,10850,101910
1143,2020-12-23 00:00:00,37110,14750,42850,11825,17430,11320,125560,105150,12000,12810,2095,4545,11775,10850,101915
1144,2020-12-24 00:00:00,37850,14915,43035,11910,17500,11285,125200,105095,12045,12895,2185,4450,11705,10905,101910
1145,2020-12-28 00:00:00,38040,15070,43350,12035,17575,11410,125180,105065,12030,12955,2165,4435,11650,10965,101905
1146,2020-12-29 00:00:00,38685,15520,43655,12070,17995,11160,122775,105070,12055,12905,2170,4365,11495,10995,100815
1147,2020-12-30 00:00:00,39500,15525,43510,12170,18005,11210,122490,105050,12100,12925,2180,4255,11440,11050,100820
1148,2021-01-04 00:00:00,40540,15465,43695,12100,17840,11610,122580,105135,12115,13225,2225,4145,11395,11100,100835
1149,2021-01-05 00:00:00,41150,15480,43080,12000,17695,11830,122890,105220,12125,13325,2145,4090,11445,11035,100845
1150,2021-01-06 00:00:00,40750,15365,43155,12000,17715,11940,122470,105200,12135,13350,2255,4125,11435,11045,100850
1151,2021-01-07 00:00:00,41700,15455,43855,12225,17930,12050,122410,105180,12135,13175,2295,4030,11450,11035,100855
1152,2021-01-08 00:00:00,43545,15535,44455,12325,18390,12120,122330,105195,12145,13090,2310,3850,11480,11010,100860
1153,2021-01-11 00:00:00,43655,15540,44240,12270,18425,12100,122785,105265,12140,12630,2330,3840,11560,10915,100870
1154,2021-01-12 00:00:00,43315,15480,44250,12215,18485,12535,122600,105240,12065,12725,2365,3870,11585,10910,100875
1155,2021-01-13 00:00:00,43560,15505,44295,12165,18700,12530,122580,105275,12105,12745,2425,3850,11535,10935,100870
1156,2021-01-14 00:00:00,43505,15335,44430,12155,18830,12295,122470,105280,12115,12600,2390,3850,11565,10905,100875
1157,2021-01-15 00:00:00,42550,15010,43960,12205,18745,12215,122600,105245,12180,12660,2400,3940,11580,10910,100875
1158,2021-01-18 00:00:00,41560,14555,43805,12090,18430,12525,122785,105335,12165,12580,2355,4025,11625,10855,100880
1159,2021-01-19 00:00:00,42655,14805,44150,12190,18800,12135,122725,105330,12170,12575,2355,3920,11600,10875,100880
1160,2021-01-20 00:00:00,42900,15185,44255,12105,18700,12275,122900,105355,12190,12680,2410,3895,11595,10900,100875
1161,2021-01-21 00:00:00,43530,15165,44930,12220,18840,12480,122910,105395,12190,12830,2400,3840,11570,10915,100880
1162,2021-01-22 00:00:00,43225,15120,44690,12175,18705,12535,122425,105340,12230,12725,2360,3865,11620,10870,100885
1163,2021-01-25 00:00:00,44260,15600,44875,12180,18940,12670,122295,105315,12225,12670,2355,3770,11595,10890,100875
1164,2021-01-26 00:00:00,43055,15485,44595,11985,18760,12430,122395,105325,12210,12690,2365,3880,11655,10840,100875
1165,2021-01-27 00:00:00,42910,15250,44735,12090,18760,12370,122375,105380,12200,12655,2385,3895,11630,10860,100885
1166,2021-01-28 00:00:00,42070,14975,43460,11875,18530,12180,122380,105435,12155,12565,2365,3970,11790,10710,100885
1167,2021-01-29 00:00:00,41125,14475,43545,11955,18150,11900,122435,105485,12105,12620,2350,4070,11780,10700,100885
1168,2021-02-01 00:00:00,42150,15075,43350,11720,18445,12335,122065,105435,12145,12755,2365,3965,11740,10745,100890
1169,2021-02-02 00:00:00,42775,15095,44130,11875,18615,12460,122535,105500,12160,12690,2440,3900,11750,10725,100895
1170,2021-02-03 00:00:00,43130,15160,44725,12120,18785,12470,122485,105520,12235,12565,2470,3865,11745,10755,100905
1171,2021-02-04 00:00:00,42410,14985,44540,12090,18620,12380,122300,105530,12215,12455,2525,3935,11785,10720,100920
1172,2021-02-05 00:00:00,42950,15035,45205,12235,18790,12500,122260,105525,12265,12285,2550,3885,11835,10665,100920
1173,2021-02-08 00:00:00,42530,14900,45455,12325,19230,12660,121965,105465,12200,12390,2585,3920,11795,10710,100920
1174,2021-02-09 00:00:00,42385,14800,45575,12355,19320,12910,122135,105525,12225,12560,2640,3940,11745,10735,100930
1175,2021-02-10 00:00:00,42680,14865,45685,12345,19400,13110,121935,105515,12225,12585,2630,3905,11665,10820,100930
1176,2021-02-15 00:00:00,43305,15090,46005,12490,19750,13190,121625,105515,12240,12430,2735,3845,11600,10880,100930
1177,2021-02-16 00:00:00,43495,14830,46090,12590,19950,13245,121800,105545,12225,12440,2710,3830,11570,10890,100935
1178,2021-02-17 00:00:00,43025,14730,45805,12485,19880,13310,121775,105530,12245,12215,2710,3875,11660,10805,100935
1179,2021-02-18 00:00:00,42410,14550,45700,12465,19865,12990,121850,105550,12255,12170,2780,3935,11660,10810,100945
1180,2021-02-19 00:00:00,42780,14590,45525,12405,19715,13100,121630,105530,12240,12095,2695,3900,11650,10830,100950
1181,2021-02-22 00:00:00,42330,14300,45315,12405,19695,12690,121200,105450,12250,12240,2705,3945,11695,10790,100950
1182,2021-02-23 00:00:00,42285,13955,45335,12380,19750,12580,121315,105455,12215,12360,2820,3945,11690,10785,100950
1183,2021-02-24 00:00:00,41385,13560,44955,12350,19325,12260,121850,105480,12225,12340,2760,4030,11715,10770,100955
1184,2021-02-25 00:00:00,42890,14165,45805,12515,19760,12400,121525,105555,12245,12260,2855,3880,11670,10805,100960
1185,2021-02-26 00:00:00,41705,13720,44575,12250,19000,12200,120670,105450,12205,12025,2830,3995,11840,10660,100960
1186,2021-03-02 00:00:00,42170,14050,45360,12450,19260,12170,120760,105450,12230,11720,2715,3940,11845,10655,100965
1187,2021-03-03 00:00:00,42640,14160,45265,12500,19340,12335,120820,105520,12200,11800,2705,3895,11810,10685,100960
1188,2021-03-04 00:00:00,42095,14065,44330,12400,18905,12085,120650,105500,12215,11700,2775,3950,11835,10640,100970
1189,2021-03-05 00:00:00,41870,14065,43870,12425,18905,12075,120630,105420,12225,11565,2905,3970,11845,10635,100975
1190,2021-03-08 00:00:00,41475,13750,44660,12380,18830,11695,120400,105255,12220,11620,3030,4005,11935,10565,100975
1191,2021-03-09 00:00:00,41215,13625,44810,12675,18870,11600,120170,104985,12185,11515,2930,4030,11995,10495,100965
1192,2021-03-10 00:00:00,40980,13615,45005,12750,18990,11600,120200,105105,12250,11645,2860,4050,12040,10480,100955
1193,2021-03-11 00:00:00,41815,13900,45615,12935,19135,11665,120420,105155,12240,11810,2945,3960,11975,10545,100965
1194,2021-03-12 00:00:00,42185,14140,45890,13025,19330,11770,119660,105040,12230,11675,2970,3925,11940,10565,100965
1195,2021-03-15 00:00:00,41980,14060,45890,12885,19500,11515,119360,104960,12230,11730,2990,3950,11975,10545,100970
1196,2021-03-16 00:00:00,42330,14405,46245,12930,19640,11600,119955,105120,12235,11825,2935,3915,11905,10605,100965
1197,2021-03-17 00:00:00,41995,14415,46195,12890,19540,11680,119580,105085,12275,11840,2960,3945,11910,10600,100975
1198,2021-03-18 00:00:00,42300,14445,46345,13010,19655,11700,119270,105145,12220,11920,2915,3915,11845,10660,100975
1199,2021-03-19 00:00:00,41855,14435,45595,12905,19520,11460,119780,105070,12220,11885,2705,3960,11915,10595,100975
1200,2021-03-22 00:00:00,41925,14470,45565,12875,19100,11540,120245,105160,12220,11815,2770,3950,11895,10615,100975
